OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017
NT416,BMI - HENDON HOSPITAL,Total Hip Replacement,EQ-5D Index,0,0,*,*,2,6,*,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT416,BMI - HENDON HOSPITAL,Total Knee Replacement,EQ-5D Index,*,*,*,*,6,8,10,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT416,BMI - HENDON HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,0,*,*,2,6,*,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT416,BMI - HENDON HOSPITAL,Total Hip Replacement,Oxford Hip Score,0,0,*,*,2,6,*,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT416,BMI - HENDON HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,*,*,*,8,9,10,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT416,BMI - HENDON HOSPITAL,Total Knee Replacement,Oxford Knee Score,*,*,*,*,8,9,10,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Hip Replacement Primary,EQ VAS,0,130,153,153,137,174,140,-,10.828,9.431,12.489,12.937,12.484,16.241,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Hip Replacement Revision,EQ VAS,0,7,13,8,6,12,6,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Knee Replacement Primary,EQ VAS,0,103,138,102,152,217,161,-,4.518,4.083,5.312,7.5,5.986,6.045,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Knee Replacement Revision,EQ VAS,0,8,7,9,5,10,7,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Total Hip Replacement,EQ VAS,90,137,166,161,143,186,146,11.549,10.104,9.91,12.348,12.373,12.079,15.746,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Total Knee Replacement,EQ VAS,76,111,145,111,157,227,168,1.964,5.174,4.378,5.023,7.087,5.197,5.363,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
NT417,BMI - GORING HALL HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,128,150,153,140,175,150,-,0.423,0.447,0.442,0.441,0.452,0.461,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Hip Replacement Revision,EQ-5D Index,0,6,12,8,6,12,7,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,100,141,97,154,218,160,-,0.32,0.31,0.303,0.341,0.321,0.342,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Knee Replacement Revision,EQ-5D Index,0,8,7,8,5,9,9,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Total Hip Replacement,EQ-5D Index,89,134,162,161,146,187,157,0.469,0.413,0.436,0.425,0.415,0.434,0.442,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Total Knee Replacement,EQ-5D Index,77,108,148,105,159,227,169,0.283,0.325,0.305,0.311,0.34,0.318,0.334,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,144,163,164,145,190,156,-,20.851,21.2,21.493,21.757,21.832,22,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Hip Replacement Revision,Oxford Hip Score,0,7,12,9,6,12,7,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Total Hip Replacement,Oxford Hip Score,92,151,175,173,151,202,163,21.601,19.605,19.929,20.249,19.965,20.548,20.891,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%)
NT417,BMI - GORING HALL HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,117,150,106,162,247,178,-,16.006,15.615,15.224,17.142,16.033,16.828,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT417,BMI - GORING HALL HOSPITAL,Knee Replacement Revision,Oxford Knee Score,0,8,7,9,5,10,9,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT417,BMI - GORING HALL HOSPITAL,Total Knee Replacement,Oxford Knee Score,79,125,157,115,167,257,187,13.972,15.973,15.434,14.595,17.035,15.755,16.56,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Hip Replacement Primary,EQ VAS,0,*,10,20,46,37,52,-,-,-,-,11.165,17.682,18.615,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Knee Replacement Primary,EQ VAS,0,*,6,21,27,38,37,-,-,-,-,-,7.971,14.314,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Positive outlier (95%)
NT418,BMI - THE HAMPSHIRE CLINIC,Total Hip Replacement,EQ VAS,*,*,10,20,46,37,52,-,-,-,-,10.838,17.286,18.374,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Total Knee Replacement,EQ VAS,*,*,6,21,30,39,37,-,-,-,-,9.517,8.119,13.594,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Positive outlier (95%)
NT418,BMI - THE HAMPSHIRE CLINIC,Hip Replacement Primary,EQ-5D Index,0,*,12,24,44,44,54,-,-,-,-,0.424,0.477,0.486,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Knee Replacement Primary,EQ-5D Index,0,*,7,20,26,42,47,-,-,-,-,-,0.389,0.31,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Total Hip Replacement,EQ-5D Index,*,*,12,24,44,44,54,-,-,-,-,0.413,0.471,0.477,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Total Knee Replacement,EQ-5D Index,*,*,7,20,29,43,47,-,-,-,-,-,0.391,0.308,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Positive outlier (95%),Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Hip Replacement Primary,Oxford Hip Score,0,*,12,27,47,47,62,-,-,-,-,21.324,22.735,23.142,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Total Hip Replacement,Oxford Hip Score,*,*,12,27,47,48,62,-,-,-,-,20.75,21.796,22.617,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Knee Replacement Primary,Oxford Knee Score,0,*,9,23,33,46,52,-,-,-,-,17.109,18.36,16.213,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT418,BMI - THE HAMPSHIRE CLINIC,Total Knee Replacement,Oxford Knee Score,*,*,9,23,36,47,52,-,-,-,-,16.928,17.782,15.963,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT419,BMI - THE HARBOUR HOSPITAL,Hip Replacement Primary,EQ VAS,0,0,0,*,14,14,7,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Knee Replacement Primary,EQ VAS,0,0,*,17,21,28,5,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Total Hip Replacement,EQ VAS,0,0,0,*,14,14,7,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Total Knee Replacement,EQ VAS,0,0,*,17,21,28,5,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,0,0,*,11,13,9,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,0,*,16,23,30,4,-,-,-,-,-,0.353,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Total Hip Replacement,EQ-5D Index,0,0,0,*,11,13,9,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Total Knee Replacement,EQ-5D Index,0,0,*,16,23,30,4,-,-,-,-,-,0.344,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,0,0,*,14,17,10,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Total Hip Replacement,Oxford Hip Score,0,0,0,*,14,17,10,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,0,*,18,24,32,5,-,-,-,-,-,18.674,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT419,BMI - THE HARBOUR HOSPITAL,Total Knee Replacement,Oxford Knee Score,0,0,*,18,24,32,5,-,-,-,-,-,18.491,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT420,BMI - THE HIGHFIELD HOSPITAL,Hip Replacement Primary,EQ VAS,0,66,91,90,78,58,40,-,9.925,10.48,7.989,13.816,15.919,17.239,No procedures,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Knee Replacement Primary,EQ VAS,0,85,91,137,138,63,57,-,4.123,5.768,3.315,3.916,9.728,12.419,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Total Hip Replacement,EQ VAS,70,66,92,90,80,58,40,10.659,9.309,9.922,7.563,12.235,14.993,16.719,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Total Knee Replacement,EQ VAS,95,85,93,137,138,63,57,2.424,3.577,5.608,2.819,3.335,8.92,11.841,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,77,102,98,86,60,46,-,0.493,0.452,0.42,0.463,0.497,0.494,No procedures,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,93,112,142,154,71,66,-,0.353,0.342,0.312,0.333,0.278,0.398,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
NT420,BMI - THE HIGHFIELD HOSPITAL,Total Hip Replacement,EQ-5D Index,74,77,103,98,86,60,46,0.417,0.485,0.443,0.413,0.453,0.485,0.483,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Total Knee Replacement,EQ-5D Index,99,93,114,142,154,71,66,0.349,0.341,0.343,0.307,0.325,0.271,0.393,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
NT420,BMI - THE HIGHFIELD HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,84,101,107,94,65,53,-,22.4,22.445,21.378,22.139,22.638,23.216,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Total Hip Replacement,Oxford Hip Score,82,84,102,107,96,65,53,20.41,21.816,21.714,20.544,21.257,21.816,22.36,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,110,118,161,165,76,64,-,17.519,17.095,15.87,15.876,15.97,18.509,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT420,BMI - THE HIGHFIELD HOSPITAL,Total Knee Replacement,Oxford Knee Score,107,110,121,161,165,76,64,16.768,17.097,17.005,15.758,15.775,15.855,18.429,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT421,BMI - THE KINGS OAK HOSPITAL,Hip Replacement Primary,EQ VAS,0,0,8,13,11,21,11,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Knee Replacement Primary,EQ VAS,0,*,15,20,26,26,13,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Total Hip Replacement,EQ VAS,6,0,8,13,11,21,11,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Total Knee Replacement,EQ VAS,*,*,15,21,26,26,13,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,*,7,14,13,23,11,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,7,14,22,25,28,12,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Total Hip Replacement,EQ-5D Index,7,*,7,14,13,23,11,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Total Knee Replacement,EQ-5D Index,*,7,14,23,25,28,12,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Hip Replacement Primary,Oxford Hip Score,0,*,8,16,13,24,11,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Total Hip Replacement,Oxford Hip Score,7,*,8,16,13,25,11,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Knee Replacement Primary,Oxford Knee Score,0,8,16,23,26,29,13,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT421,BMI - THE KINGS OAK HOSPITAL,Total Knee Replacement,Oxford Knee Score,*,8,16,24,26,29,13,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,Hip Replacement Primary,EQ VAS,0,7,10,6,7,9,2,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,Knee Replacement Primary,EQ VAS,0,*,8,6,6,7,15,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,Total Hip Replacement,EQ VAS,10,7,10,6,7,9,2,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,Total Knee Replacement,EQ VAS,9,*,8,6,6,7,15,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,Hip Replacement Primary,EQ-5D Index,0,6,11,7,6,9,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT422,BMI - THE LONDON INDEPENDENT HOSPITAL,Knee Replacement Primary,EQ-5D Index,0,*,8,8,7,9,18,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
